comp_id,bioactivity,data_split,smiles
CHEMBL2382001,0,train,Cc1cccc(-c2ccc(C[C@H](NC(=O)OCc3ccccc3)C(=O)N[C@@H](CCCCN)C(N)=O)cc2)c1
CHEMBL2382002,0,train,Cc1ccccc1-c1ccc(C[C@H](NC(=O)OCc2ccccc2)C(=O)N[C@@H](CCCCN)C(N)=O)cc1
CHEMBL2382003,0,train,Cc1ccc(-c2ccc(C[C@H](NC(=O)OCc3ccccc3)C(=O)N[C@@H](CCCCN)C(N)=O)cc2)cc1
CHEMBL2382004,0,test,NCCCC[C@H](NC(=O)[C@H](Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)NC(=O)OCc1ccccc1)C(N)=O
CHEMBL2382005,0,test,NCCCC[C@H](NC(=O)[C@H](Cc1ccc(-c2cccs2)cc1)NC(=O)OCc1ccccc1)C(N)=O
CHEMBL2382054,0,train,COc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1Br
CHEMBL2382055,0,train,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1Br
CHEMBL2382056,0,train,COc1ccc(C(=O)/C=C/c2ccc(OC)c(Br)c2)c(O)c1
CHEMBL2382057,0,train,COc1ccc(/C=C/C(=O)c2ccc(F)cc2)cc1Br
CHEMBL2382058,0,test,COc1ccc(/C=C/C(=O)c2cccs2)cc1Br
CHEMBL2382059,0,train,COc1ccc(/C=C/C(=O)c2ccco2)cc1Br
CHEMBL2382060,0,test,NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)OCc1ccccc1)C(N)=O
CHEMBL2382061,0,test,NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1)C(N)=O
CHEMBL2382062,0,train,NCCCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OCc1ccccc1)C(N)=O
CHEMBL2382063,0,train,CC(C)(C)c1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCCCN)C(N)=O)cc1
CHEMBL2382064,0,train,Cc1cccc(C)c1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
CHEMBL2382065,0,train,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1)C(N)=O
CHEMBL2382066,0,test,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc2ccccc2c1)C(N)=O
CHEMBL2382067,0,train,CN(C)c1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCCCN)C(N)=O)cc1
CHEMBL2382068,0,train,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(Br)cc1)C(N)=O
CHEMBL2382069,0,train,CC(=O)Oc1cccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCCCN)C(N)=O)c1
CHEMBL2382070,0,train,CC(=O)Oc1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCCCN)C(N)=O)cc1
CHEMBL2382071,0,train,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc([N+](=O)[O-])ccc1Cl)C(N)=O
CHEMBL2382072,0,train,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1c(F)c(F)c(F)c(F)c1F)C(N)=O
CHEMBL2382073,0,test,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccn1)C(N)=O
CHEMBL2382074,0,test,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(N)nc1)C(N)=O
CHEMBL2382075,0,test,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccnc(-c2cc(C(=O)O)ccn2)c1)C(N)=O
CHEMBL2382076,0,test,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)C1CCCCN1)C(N)=O
CHEMBL2382077,0,test,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)C1=CCCC1)C(N)=O
CHEMBL2382078,0,train,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1ccccc1)C(N)=O
CHEMBL2382079,0,train,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1ccc(O)cc1)C(N)=O
CHEMBL2382080,0,test,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1)C(N)=O
CHEMBL2382081,0,train,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
CHEMBL2382082,0,train,N=C(N)NCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
CHEMBL2382083,0,train,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)OCc1ccccc1)C(N)=O
CHEMBL2382084,0,train,NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)OCc1ccccc1)C(N)=O
CHEMBL2382112,0,train,COc1cc(O)ccc1/C=C/C(=O)c1ccc(F)cc1
CHEMBL2382113,0,train,COc1cc(O)ccc1/C=C/C(=O)c1ccc(NC(C)=O)cc1
CHEMBL2382114,0,train,COc1cc(O)ccc1/C=C/C(=O)c1ccc(N)cc1
CHEMBL2382115,0,train,COc1cc(O)ccc1C(=O)/C=C/c1ccc(F)cc1
CHEMBL2382116,1,train,O=C(/C=C/c1ccc(N2CCCC2)cc1)c1ccc(O)cc1
CHEMBL2382117,0,train,O=C(/C=C/c1ccc(N2CCCC2)cc1)c1ccc(O)cc1O
CHEMBL2382118,0,train,O=C(/C=C/c1ccc(N2CCCC2)cc1)c1ccc(F)cc1
CHEMBL2382119,0,train,O=C(/C=C/c1ccc(N2CCCC2)cc1)c1ccc([N+](=O)[O-])cc1
CHEMBL2387617,0,test,CCc1ccccc1S(=O)(=O)C1CO1
CHEMBL2402203,1,train,C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF
CHEMBL241898,0,train,O=[N+]([O-])c1cc([N+](=O)[O-])c2cccnc2c1O
CHEMBL243314,1,train,COc1ccc(S(=O)(=O)n2nc(OC(=O)c3cccs3)cc2N)cc1
CHEMBL245264,1,train,Cc1ccc(S(=O)(=O)n2nc(OC(=O)c3cccs3)cc2N)cc1
CHEMBL245265,1,train,Nc1cc(OC(=O)c2ccco2)nn1S(=O)(=O)c1ccc(F)cc1
CHEMBL248889,1,train,CS(=O)(=O)C[C@H](N[C@@H](c1ccc(-c2ccc(F)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
CHEMBL249495,1,train,CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
CHEMBL249507,1,train,CS(=O)(=O)C[C@H](N[C@@H](c1ccccc1)C(F)(F)F)C(=O)NC1(C#N)CC1
CHEMBL249698,1,train,CSC[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
CHEMBL249712,1,train,N#CC1(NC(=O)[C@H](CS(=O)(=O)CC2CC2)N[C@@H](c2ccccc2)C(F)(F)F)CC1
CHEMBL249915,1,train,CS(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
CHEMBL250119,1,train,C[S+]([O-])C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
CHEMBL250121,1,train,CS(=O)(=O)C[C@H](N[C@@H](c1cccc(F)c1)C(F)(F)F)C(=O)NC1(C#N)CC1
CHEMBL250720,1,train,N#CC1(NC(=O)[C@H](CS(=O)(=O)c2ccc(Br)cc2)N[C@@H](c2ccccc2)C(F)(F)F)CC1
CHEMBL250919,1,test,N#CC1(NC(=O)[C@H](CS(=O)(=O)c2nc3ccccc3s2)N[C@@H](c2ccccc2)C(F)(F)F)CC1
CHEMBL251101,1,test,N#CC1(NC(=O)[C@H](CS(=O)(=O)Cc2ccccc2-c2ccccc2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1
CHEMBL251114,1,train,N#CC1(NC(=O)[C@H](CS(=O)(=O)c2ccc(F)cc2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1
CHEMBL251117,1,train,N#CC1(NC(=O)[C@H](CS(=O)(=O)c2ccc(Cl)c(Cl)c2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1
CHEMBL251327,1,train,N#CC1(NC(=O)[C@H](CS(=O)(=O)CC2CC2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1
CHEMBL251719,1,train,N#CC1(NC(=O)[C@H](CS(=O)(=O)c2cccc(Br)c2)N[C@@H](c2ccccc2)C(F)(F)F)CC1
CHEMBL251923,0,train,N#Cc1nc(NCc2ccc(F)cc2)c2ncn(Cc3ccccc3)c2n1
CHEMBL251959,0,test,CCCCCCNc1nc(C#N)nc2c1ncn2CCCC
CHEMBL251973,0,train,Cc1ccc(CNc2nc(C#N)nc3c2ncn3Cc2ccccc2)cc1
CHEMBL252121,0,train,COc1ccc(Cn2cnc3c(NCc4ccc(Cl)cc4)nc(C#N)nc32)cc1
CHEMBL252156,0,train,CCCCCCNc1nc(C#N)nc2c1ncn2C1CCCC1
CHEMBL252157,0,train,CCCCCCNc1nc(C#N)nc2c1ncn2Cc1ccccc1
CHEMBL252158,0,train,CCCCn1cnc2c(NC(C)c3ccccc3)nc(C#N)nc21
CHEMBL252179,1,test,CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC(C#N)c1ccccc1
CHEMBL252359,0,train,CCC(C)CNc1nc(C#N)nc2c1ncn2Cc1ccccc1
CHEMBL252360,0,test,N#Cc1nc(NC2CCCCC2)c2ncn(C3CCCCC3)c2n1
CHEMBL252361,0,train,CC(Nc1nc(C#N)nc2c1ncn2C1CCCC1)c1ccccc1
CHEMBL252362,0,train,COc1ccc(CNc2nc(C#N)nc3c2ncn3C2CCCC2)cc1
CHEMBL252363,0,train,CCCCn1cnc2c(NCc3cccc(C)c3)nc(C#N)nc21
CHEMBL252558,0,train,Cc1cccc(CNc2nc(C#N)nc3c2ncn3CC2CCCCC2)c1
CHEMBL252582,1,train,CS(=O)(=O)c1ccc(-c2ccc([C@H](N[C@@H](CC(Cl)Cl)C(=O)NC(C#N)(C3CC3)C3CC3)C(F)(F)F)cc2)cc1
CHEMBL252729,0,train,N#Cc1nc(NCc2ccc(F)cc2)c2ncn(CCCCO)c2n1
CHEMBL252784,1,train,CS(=O)(=O)c1ccc(-c2ccc([C@H](N[C@@H](CC(F)(F)F)C(=O)NC(C#N)(C3CC3)C3CC3)C(F)(F)F)cc2)cc1
CHEMBL252933,0,train,N#Cc1nc(NCc2ccccc2)c2ncn(Cc3cccc(C(F)(F)F)c3)c2n1
CHEMBL252934,1,train,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(CCCO)c2n1
CHEMBL253611,0,train,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(C3CCCC3)c2n1
CHEMBL253829,0,train,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(Cc3ccccc3)c2n1
CHEMBL253830,0,test,N#Cc1nc(NCCc2ccccc2)c2ncn(Cc3cccnc3)c2n1
CHEMBL253831,0,test,N#Cc1nc(NCCc2ccccc2)c2ncn(Cc3ccccc3)c2n1
CHEMBL254227,0,train,CCC(C)CNc1nc(C#N)nc2c1ncn2C1CCCC1
CHEMBL254412,1,train,N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(CCCO)c2n1
CHEMBL254617,0,train,N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(CC(O)CO)c2n1
CHEMBL254618,0,train,COCCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21
CHEMBL254619,0,train,COC(CCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21)OC
CHEMBL254827,0,train,CCCCn1cnc2c(NCc3ccc(Br)cc3)nc(C#N)nc21
CHEMBL254828,0,test,N#Cc1nc(NCc2ccc(Br)cc2)c2ncn(CCCc3ccccc3)c2n1
CHEMBL255038,0,train,CCCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21
CHEMBL255079,0,train,CCCCn1cnc2c(NCc3ccccc3)nc(C#N)nc21
CHEMBL255080,0,train,CCCCn1cnc2c(NCc3ccc(Cl)cc3)nc(C#N)nc21
CHEMBL255086,0,train,COc1ccc(CNc2nc(C#N)nc3c2ncn3Cc2ccccc2)cc1
CHEMBL255087,1,train,Cc1ccc(CNc2nc(C#N)nc3c2ncn3CCCO)cc1
CHEMBL257692,1,train,CC(C)C[C@H](NC(=O)C1CCNCC1)C(=O)N[C@@H](CCc1ccccc1)C(=O)c1nc2cc(C(C)(C)C)ccc2o1
CHEMBL258588,1,train,NC(=S)N/N=C(/CCc1ccccc1)c1cccc(Cl)c1
CHEMBL259379,1,train,NC(=S)N/N=C(/c1cc(Cl)cc(Cl)c1)c1cccs1
CHEMBL260921,1,train,NC(=S)N/N=C(/c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cccs1
CHEMBL261218,0,train,NC(=S)N/N=C(/CCc1ccccc1)c1cccc(F)c1
CHEMBL261307,1,train,Cc1ccc(/C(=N/NC(N)=S)c2cccc(F)c2)cc1
CHEMBL261438,1,train,Cc1ccc(/C(=N\\NC(N)=S)c2cc(Cl)cc(Cl)c2)cc1
CHEMBL261657,1,train,Cc1ccc(/C(=N\\NC(N)=S)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1
CHEMBL262103,1,train,CCCNC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)OC)[C@@H](C)CC
CHEMBL262697,0,train,N#CN1CCCC1
CHEMBL263736,0,train,CC(C)C[C@@H](COC1CC(=O)N1C(=O)NCc1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C
CHEMBL264623,1,train,CCCC(NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C(C)C)C(C)C)C(=O)C(=O)NC1CC1
CHEMBL265502,0,test,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1
CHEMBL266531,1,train,CCCCS(=O)(=O)C[C@@H](NC(=O)c1cnccc1O)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1
CHEMBL266565,1,train,CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1cccc(Cl)c1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1
CHEMBL266566,1,train,CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1cccc(O)c1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1
CHEMBL266567,1,train,CCCCS(=O)(=O)C[C@@H](NC(=O)c1cccnc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1
CHEMBL270278,1,train,CCS(=O)(=O)/C=C/CNC(=O)CN1C(=O)[C@@H](COC(=O)Nc2ccc(Cl)cc2C(F)(F)F)N=C(c2ccccc2)c2ccccc21
CHEMBL270792,1,train,CC(C)C[C@H](NC(=O)C1CCNCC1)C(=O)N[C@@H](CCc1ccccc1)C(=O)c1nc2ccccc2o1
CHEMBL271004,1,test,CCCC[C@H](NC(=O)C(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C(=O)c1nnc(-c2ccco2)o1
CHEMBL271992,1,train,COc1ccc(S(=O)(=O)/C=C/CNC(=O)CN2C(=O)C(COC(=O)Nc3ccc(Cl)cc3C(F)(F)F)N=C(c3ccccc3)c3ccccc32)cc1
CHEMBL272375,0,train,CCCC[C@H](NC(=O)CCc1ccccc1)C(=O)c1nnc(-c2ccco2)o1
CHEMBL272485,0,train,CCCCOC(=O)c1ccccc1C(=O)OCCCC
CHEMBL273229,1,test,N#CN1CCC(NC(=O)OCc2ccccc2)C1
CHEMBL274120,0,train,CCN(C#N)CC
CHEMBL274616,1,test,N#CN1CCC(COCc2ccccc2)C1
CHEMBL275080,1,train,N#CN1CCC(NS(=O)(=O)c2ccccc2)C1
CHEMBL276169,1,test,N#CN1CC(CNS(=O)(=O)c2ccccc2)C1
CHEMBL280587,1,test,NC(=O)C(=O)C(Cc1ccccc1)NC(=O)c1ccccc1/C=C/c1ccc2ccccc2c1
CHEMBL281086,1,validation,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC(NC(=O)[C@@H](CC(C)C)NC(=O)OCc2ccccc2)C(=O)C1
CHEMBL281540,1,test,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
CHEMBL284939,1,test,CC(C)C[C@H](NC(=O)c1cc2cc(OCCN3CCOCC3)ccc2o1)C(=O)N[C@H]1CCCN(C(=O)Cc2cccc(-c3ccccn3)c2)CC1=O
CHEMBL285920,0,train,CC(C)C[C@@H](COC1CC(=O)N1C(=O)N[C@H](C)c1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C
CHEMBL286322,0,test,C[C@@H](NC(=O)N1C(=O)CC1SCCc1ccccc1)c1ccccc1
CHEMBL286364,1,train,CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CCCN(S(=O)(=O)c2ccccn2)CC1=O
CHEMBL286722,1,train,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)Cc1ccccc1
CHEMBL287467,0,train,C[C@@H](NC(=O)N1C(=O)CC1SCc1ccccn1)c1ccccc1
CHEMBL288793,0,train,C[C@@H](NC(=O)N1C(=O)CC1SCc1ccc(CC(=O)OC(C)(C)C)cc1)c1ccccc1
CHEMBL292513,1,test,CC(=O)O[C@@H]1NC(=O)[C@H]1NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
CHEMBL296588,1,train,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C
CHEMBL304784,1,train,CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O
CHEMBL306027,0,train,CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)O
CHEMBL3093822,1,train,C[C@@H]1CN(C(=O)[C@@H]2C[C@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)NC2(C#N)CC2)C[C@H](C)O1
CHEMBL3093824,0,test,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CC3(COC3)C2)CC1
CHEMBL3093825,1,train,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCCCC2)CC1
CHEMBL3093826,1,train,CC1CCN(C(=O)[C@@H]2C[C@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)NC2(C#N)CC2)CC1
CHEMBL3093827,1,test,CN1CCN(C(=O)[C@@H]2C[C@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)NC2(C#N)CC2)CC1
CHEMBL3093829,1,train,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCC(O)CC2)CC1
CHEMBL3093926,0,test,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCS(=O)(=O)CC2)CC1
CHEMBL3093927,0,test,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)Nc2ccc(F)cc2)CC1
CHEMBL3093928,1,test,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCCC2)CC1
CHEMBL3093929,0,train,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCC2)CC1
CHEMBL3093930,0,train,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CC(O)C2)CC1
CHEMBL3093931,0,test,CN(C)C(=O)[C@@H]1C[C@H](S(=O)(=O)c2ccccc2)C[C@H]1C(=O)NC1(C#N)CC1
CHEMBL3093932,0,train,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3C(F)(F)F)CN2)CC1
CHEMBL3093933,0,train,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)CN2C(=O)c2ccccc2)CC1
CHEMBL3093934,0,train,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)c2ccccc2)CC1
CHEMBL3093936,0,train,CC(=O)N1C[C@H](S(=O)(=O)c2ccccc2Cl)C[C@H]1C(=O)NC1(C#N)CC1
CHEMBL3093940,1,train,N#CCNC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)C[C@H]1C(=O)N1CCOCC1
CHEMBL3093946,0,train,CC(C)(C#N)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)C[C@H]1C(=O)N1CCOCC1
CHEMBL3093947,1,train,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCOCC2)CC1
CHEMBL3093948,0,test,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCOCC2)CCC1
CHEMBL310648,1,train,CS(=O)(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)Cc1ccccc1
CHEMBL310738,0,train,CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)C(F)(F)F
CHEMBL310855,1,test,NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1/C=C/c1cccc2ccccc12
CHEMBL313182,1,train,CC(C)[C@H](NC(=O)c1cnccn1)C(=O)N[C@H](C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CC(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C
CHEMBL313995,1,train,O=C[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccccc1
CHEMBL3142832,0,test,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)N/C=C/S(=O)(=O)c1ccccc1)C(=O)NC(=O)NN1CCOCC1
CHEMBL3142836,1,test,O=C(NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](CCc1ccccc1)N/C=C/S(=O)(=O)c1ccc2ccccc2c1)NN1CCOCC1
CHEMBL3142837,1,test,O=C(NC(=O)[C@H](Cc1cc(I)c(O)c(I)c1)NC(=O)[C@H](CCc1ccccc1)N/C=C/S(=O)(=O)c1ccccc1)NN1CCOCC1
CHEMBL3143135,1,test,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)NNC(=O)N[C@H](C(=O)OCc1ccccc1)C(C)C)C(C)C
CHEMBL3143405,1,test,N=C(N)NCCC[C@H](NC(=O)[C@H](CS)NC(=O)Cc1ccc(-c2ccccc2)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1
CHEMBL3143406,1,test,CSC[C@@H](NC(=O)Cc1ccc(-c2ccccc2)cc1)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1
CHEMBL314442,1,train,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)O
CHEMBL314777,1,test,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C(C)C)C(C)(C)C)C(=O)C(=O)NC(C)CC
CHEMBL315390,1,train,CCCC(NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C(C)C)C(C)(C)C)C(=O)C(=O)NC1CC1
CHEMBL31545,1,test,CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@@H](C)C(=O)CNS(=O)(=O)c1ccccn1
CHEMBL315636,1,train,CS(=O)(=O)N[C@H](COCc1ccccc1)C(=O)N[C@H](C=O)Cc1ccccc1
CHEMBL316010,1,train,Cc1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)N[C@H](C=O)Cc2ccccc2)cc1
CHEMBL316201,1,train,CC(C)[C@@H]1C[C@@]1(NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)NCCc1ccccc1
CHEMBL316721,1,train,CC(C)C[C@@H](CCS(=O)(=O)c1ccc2ccccc2c1)C(=O)N[C@H](C=O)CC(C)C
CHEMBL316864,1,test,O=C(N[C@@H](Cc1ccccc1)C(=O)NC1CC(=O)N(CCCc2ccccc2)CC1=O)OCc1ccccc1
CHEMBL32166,0,train,CC(C)C[C@@H](COC1CC(=O)N1C(=O)N[C@@H](C)c1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C
CHEMBL32171,0,test,C[C@@H](NC(=O)N1C(=O)CC1SCc1cccnc1)c1ccccc1
CHEMBL3218471,0,test,N#CCNC(=O)C1(NC(=O)CCC2CCCC2)CCCCC1
CHEMBL3218473,1,test,N#CCNC(=O)C1(NC(=O)[C@H]2C[C@@H]2c2ccccc2)CCCCC1
CHEMBL3218476,1,train,O=CCNC(=O)C1(NC(=O)OCc2ccccc2)CCCCC1
CHEMBL3218764,0,test,CC(C)[C@@H](N)C(=O)Nc1ccc2nc(SCC(=O)c3ccc4ccccc4c3)sc2c1.Cl
CHEMBL3218765,0,test,Cl.N[C@@H](C(=O)Nc1ccc2nc(SCC(=O)c3ccc4ccccc4c3)sc2c1)c1ccccc1
CHEMBL3218778,0,test,Cc1cc(NC(=O)Cn2nnc(-c3ccc(NC(=O)c4ccc(F)cc4)cc3)n2)no1
CHEMBL321974,1,test,CC(C)C[C@H](NC(=O)OCc1cccnc1)C(=O)N[C@@H](CCc1ccccc1)C(=O)CSCCCc1ccccc1
